order_id,customer_id,product_id,product_name,product_category,price,random_timestamp,customer_name,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
535,8,17,Kids Bunk Bed,Kids Furniture,249.99,2021-01-23T01:25:53.000-06:00,Harry Martinez,Canada,Vancouver,HomeHavenFurniture.com,CODE000000000535,Y,SUCCESS
583,13,17,Kids Bunk Bed,Kids Furniture,249.99,2021-01-03T14:03:15.000-06:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000000583,Y,SUCCESS
585,20,17,Kids Bunk Bed,Kids Furniture,249.99,2020-10-05T06:06:58.000-05:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000000585,N,Network Error
595,18,17,Kids Bunk Bed,Kids Furniture,249.99,2021-11-16T12:39:41.000-06:00,Rachel Evans,Germany,Munich,StyleNestFurniture.com,CODE000000000595,Y,SUCCESS
598,5,17,Kids Bunk Bed,Kids Furniture,249.99,2020-09-14T15:51:57.000-05:00,Eva Garcia,Germany,Cologne,CozyCornerDecor.com,CODE000000000598,Y,SUCCESS
617,18,17,Kids Bunk Bed,Kids Furniture,249.99,2021-02-06T11:51:58.000-06:00,Rachel Evans,Germany,Munich,StyleNestFurniture.com,CODE000000000617,Y,SUCCESS
1,20,5,Oak Dining Table,Dining Room Furniture,399.99,2021-04-29T08:35:46.000-05:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000000001,N,Network Error
37,10,5,Oak Dining Table,Dining Room Furniture,399.99,2021-03-11T09:51:59.000-06:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000000037,Y,SUCCESS
39,3,5,Oak Dining Table,Dining Room Furniture,399.99,2020-08-25T08:03:20.000-05:00,Catherine Lee,Canada,Toronto,TimelessHomeStyles.com,CODE000000000039,N,Network Error
44,18,5,Oak Dining Table,Dining Room Furniture,399.99,2020-09-21T21:42:32.000-05:00,Rachel Evans,Germany,Munich,StyleNestFurniture.com,CODE000000000044,N,Insufficient Funds
64,7,5,Oak Dining Table,Dining Room Furniture,399.99,2020-10-10T05:18:41.000-05:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000000064,N,Insufficient Funds
86,19,5,Oak Dining Table,Dining Room Furniture,399.99,2020-04-09T12:32:37.000-05:00,Sam Phillips,Canada,Montreal,HomeHavenFurniture.com,CODE000000000086,N,Network Error
102,2,5,Oak Dining Table,Dining Room Furniture,399.99,2021-02-02T04:18:33.000-06:00,Bob Smith,USA,Los Angeles,StyleNestFurniture.com,CODE000000000102,N,Network Error
151,2,5,Oak Dining Table,Dining Room Furniture,399.99,2020-04-02T09:34:17.000-05:00,Bob Smith,USA,Los Angeles,StyleNestFurniture.com,CODE000000000151,N,Insufficient Funds
182,4,5,Oak Dining Table,Dining Room Furniture,399.99,2021-06-16T05:15:56.000-05:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000000182,Y,SUCCESS
235,6,5,Oak Dining Table,Dining Room Furniture,399.99,2021-05-09T20:32:40.000-05:00,Frank Wilson,Canada,Calgary,CozyCornerDecor.com,CODE000000000235,Y,SUCCESS
250,15,5,Oak Dining Table,Dining Room Furniture,399.99,2021-10-17T22:41:46.000-05:00,Olivia Scott,Canada,Calgary,StyleNestFurniture.com,CODE000000000250,Y,SUCCESS
285,16,5,Oak Dining Table,Dining Room Furniture,399.99,2021-11-30T15:59:13.000-06:00,Peter Adams,Australia,Perth,StyleNestFurniture.com,CODE000000000285,Y,SUCCESS
293,1,5,Oak Dining Table,Dining Room Furniture,399.99,2021-02-24T19:21:45.000-06:00,Alice Johnson,USA,Phoenix,StyleNestFurniture.com,CODE000000000293,Y,SUCCESS
354,1,5,Oak Dining Table,Dining Room Furniture,399.99,2020-01-05T13:56:00.000-06:00,Alice Johnson,USA,Phoenix,ChicSpaceFurnishings.com,CODE000000000354,N,Network Error
361,3,5,Oak Dining Table,Dining Room Furniture,399.99,2021-03-25T10:42:04.000-05:00,Catherine Lee,Canada,Toronto,CozyCornerDecor.com,CODE000000000361,Y,SUCCESS
392,4,5,Oak Dining Table,Dining Room Furniture,399.99,2020-08-07T15:31:35.000-05:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000000392,N,Insufficient Funds
408,8,5,Oak Dining Table,Dining Room Furniture,399.99,2020-02-20T12:42:21.000-06:00,Harry Martinez,Canada,Vancouver,StyleNestFurniture.com,CODE000000000408,N,Network Error
438,18,5,Oak Dining Table,Dining Room Furniture,399.99,2021-09-05T06:07:05.000-05:00,Rachel Evans,Germany,Munich,HomeHavenFurniture.com,CODE000000000438,N,Network Error
488,20,5,Oak Dining Table,Dining Room Furniture,399.99,2021-11-23T15:22:00.000-06:00,Tina Rodriguez,USA,Chicago,CozyCornerDecor.com,CODE000000000488,Y,SUCCESS
531,11,5,Oak Dining Table,Dining Room Furniture,399.99,2021-02-14T06:36:38.000-06:00,Karen Young,Germany,Frankfurt,HomeHavenFurniture.com,CODE000000000531,Y,SUCCESS
553,20,5,Oak Dining Table,Dining Room Furniture,399.99,2020-02-07T21:16:11.000-06:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000000553,N,Network Error
556,6,5,Oak Dining Table,Dining Room Furniture,399.99,2020-07-01T11:52:47.000-05:00,Frank Wilson,Canada,Calgary,CozyCornerDecor.com,CODE000000000556,Y,SUCCESS
572,7,5,Oak Dining Table,Dining Room Furniture,399.99,2021-01-05T08:28:55.000-06:00,Grace Thompson,Germany,Frankfurt,HomeHavenFurniture.com,CODE000000000572,Y,SUCCESS
578,1,5,Oak Dining Table,Dining Room Furniture,399.99,2021-07-03T14:16:17.000-05:00,Alice Johnson,USA,Phoenix,StyleNestFurniture.com,CODE000000000578,Y,SUCCESS
579,12,5,Oak Dining Table,Dining Room Furniture,399.99,2020-10-27T10:38:43.000-05:00,Liam Walker,Australia,Adelaide,ChicSpaceFurnishings.com,CODE000000000579,N,Insufficient Funds
17,13,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-08-06T10:01:30.000-05:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000000017,N,Network Error
18,19,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-05-27T19:46:22.000-05:00,Sam Phillips,Canada,Montreal,HomeHavenFurniture.com,CODE000000000018,N,Insufficient Funds
48,8,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-12-23T05:26:28.000-06:00,Harry Martinez,Canada,Vancouver,StyleNestFurniture.com,CODE000000000048,Y,SUCCESS
67,18,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-02-16T21:03:09.000-06:00,Rachel Evans,Germany,Munich,StyleNestFurniture.com,CODE000000000067,N,Insufficient Funds
88,1,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-04-26T23:05:00.000-05:00,Alice Johnson,USA,Phoenix,CozyCornerDecor.com,CODE000000000088,N,Network Error
96,7,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-08-13T22:00:14.000-05:00,Grace Thompson,Germany,Frankfurt,StyleNestFurniture.com,CODE000000000096,Y,SUCCESS
111,20,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-06-08T21:22:05.000-05:00,Tina Rodriguez,USA,Chicago,CozyCornerDecor.com,CODE000000000111,N,Network Error
121,4,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-05-14T07:37:35.000-05:00,Daniel Brown,Australia,Melbourne,TimelessHomeStyles.com,CODE000000000121,Y,SUCCESS
130,17,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-01-11T12:16:10.000-06:00,Quinn Baker,Australia,Perth,HomeHavenFurniture.com,CODE000000000130,Y,SUCCESS
132,17,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-04-23T01:58:26.000-05:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000000132,N,Insufficient Funds
145,8,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-11-22T14:23:26.000-06:00,Harry Martinez,Canada,Vancouver,HomeHavenFurniture.com,CODE000000000145,N,Network Error
152,4,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-08-27T18:19:30.000-05:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000000152,Y,SUCCESS
171,5,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-01-10T17:58:33.000-06:00,Eva Garcia,Germany,Cologne,StyleNestFurniture.com,CODE000000000171,Y,SUCCESS
189,9,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-06-15T15:55:03.000-05:00,Ivy Clark,Australia,Melbourne,StyleNestFurniture.com,CODE000000000189,N,Network Error
190,13,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-06-02T23:53:08.000-05:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000000190,Y,SUCCESS
196,3,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-10-11T11:45:04.000-05:00,Catherine Lee,Canada,Toronto,CozyCornerDecor.com,CODE000000000196,Y,SUCCESS
202,15,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-09-14T18:27:22.000-05:00,Olivia Scott,Canada,Calgary,CozyCornerDecor.com,CODE000000000202,N,Network Error
216,11,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-04-01T09:11:13.000-05:00,Karen Young,Germany,Frankfurt,CozyCornerDecor.com,CODE000000000216,N,Insufficient Funds
219,4,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-06-07T17:09:35.000-05:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000000219,Y,SUCCESS
224,10,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-03-11T21:10:13.000-05:00,Jack Lewis,Australia,Perth,CozyCornerDecor.com,CODE000000000224,Y,SUCCESS
245,2,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-12-19T13:00:16.000-06:00,Bob Smith,USA,Los Angeles,ChicSpaceFurnishings.com,CODE000000000245,N,Insufficient Funds
259,13,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-08-28T12:19:13.000-05:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000000259,N,Insufficient Funds
265,16,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-02-28T03:42:08.000-06:00,Peter Adams,Australia,Perth,StyleNestFurniture.com,CODE000000000265,N,Network Error
277,8,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-08-09T21:57:37.000-05:00,Harry Martinez,Canada,Vancouver,CozyCornerDecor.com,CODE000000000277,Y,SUCCESS
297,20,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-01-13T10:16:34.000-06:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000000297,Y,SUCCESS
323,6,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-05-06T01:00:46.000-05:00,Frank Wilson,Canada,Calgary,StyleNestFurniture.com,CODE000000000323,Y,SUCCESS
325,6,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-10-23T20:23:21.000-05:00,Frank Wilson,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000000325,Y,SUCCESS
335,1,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-10-03T18:52:51.000-05:00,Alice Johnson,USA,Phoenix,CozyCornerDecor.com,CODE000000000335,Y,SUCCESS
359,7,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-04-14T10:10:01.000-05:00,Grace Thompson,Germany,Frankfurt,CozyCornerDecor.com,CODE000000000359,Y,SUCCESS
415,14,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-08-12T10:58:14.000-05:00,Nathan King,Canada,Calgary,StyleNestFurniture.com,CODE000000000415,N,Insufficient Funds
424,3,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-12-14T12:19:05.000-06:00,Catherine Lee,Canada,Toronto,ChicSpaceFurnishings.com,CODE000000000424,Y,SUCCESS
436,13,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-04-04T16:21:05.000-05:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000000436,Y,SUCCESS
447,2,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-07-11T11:07:43.000-05:00,Bob Smith,USA,Los Angeles,StyleNestFurniture.com,CODE000000000447,N,Insufficient Funds
503,4,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-02-04T03:53:09.000-06:00,Daniel Brown,Australia,Melbourne,CozyCornerDecor.com,CODE000000000503,N,Insufficient Funds
527,18,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-11-21T07:21:59.000-06:00,Rachel Evans,Germany,Munich,TimelessHomeStyles.com,CODE000000000527,N,Network Error
548,13,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-08-28T21:14:50.000-05:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000000548,Y,SUCCESS
550,5,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-04-27T06:08:03.000-05:00,Eva Garcia,Germany,Cologne,StyleNestFurniture.com,CODE000000000550,N,Network Error
558,3,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-08-14T11:34:26.000-05:00,Catherine Lee,Canada,Toronto,ChicSpaceFurnishings.com,CODE000000000558,Y,SUCCESS
596,11,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-07-13T21:20:44.000-05:00,Karen Young,Germany,Frankfurt,CozyCornerDecor.com,CODE000000000596,Y,SUCCESS
3,20,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-11-27T07:10:54.000-06:00,Tina Rodriguez,USA,Chicago,ChicSpaceFurnishings.com,CODE000000000003,N,Network Error
19,3,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-06-28T13:23:20.000-05:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000000019,N,Insufficient Funds
50,14,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-06-17T09:13:31.000-05:00,Nathan King,Canada,Calgary,HomeHavenFurniture.com,CODE000000000050,N,Network Error
60,13,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-05-28T23:15:16.000-05:00,Mona Hall,Germany,Berlin,HomeHavenFurniture.com,CODE000000000060,N,Insufficient Funds
137,7,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-12-11T15:42:22.000-06:00,Grace Thompson,Germany,Frankfurt,HomeHavenFurniture.com,CODE000000000137,Y,SUCCESS
144,1,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-11-06T17:09:29.000-06:00,Alice Johnson,USA,Phoenix,StyleNestFurniture.com,CODE000000000144,N,Network Error
161,15,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-10-03T11:56:55.000-05:00,Olivia Scott,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000000161,N,Insufficient Funds
172,10,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-02-18T17:42:11.000-06:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000000172,Y,SUCCESS
188,3,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-06-20T21:52:17.000-05:00,Catherine Lee,Canada,Toronto,ChicSpaceFurnishings.com,CODE000000000188,N,Network Error
210,16,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-01-03T07:48:30.000-06:00,Peter Adams,Australia,Perth,ChicSpaceFurnishings.com,CODE000000000210,Y,SUCCESS
212,4,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-06-22T12:08:16.000-05:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000000212,Y,SUCCESS
221,13,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-05-18T16:38:36.000-05:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000000221,N,Insufficient Funds
251,12,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-05-21T08:12:46.000-05:00,Liam Walker,Australia,Adelaide,CozyCornerDecor.com,CODE000000000251,Y,SUCCESS
268,2,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-10-23T02:17:11.000-05:00,Bob Smith,USA,Los Angeles,ChicSpaceFurnishings.com,CODE000000000268,N,Insufficient Funds
281,7,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-11-16T18:45:28.000-06:00,Grace Thompson,Germany,Frankfurt,StyleNestFurniture.com,CODE000000000281,Y,SUCCESS
308,5,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-02-28T23:49:28.000-06:00,Eva Garcia,Germany,Cologne,ChicSpaceFurnishings.com,CODE000000000308,N,Insufficient Funds
333,7,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-01-04T06:36:25.000-06:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000000333,N,Insufficient Funds
341,10,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-12-02T01:38:05.000-06:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000000341,Y,SUCCESS
365,5,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-08-26T23:33:19.000-05:00,Eva Garcia,Germany,Cologne,ChicSpaceFurnishings.com,CODE000000000365,N,Network Error
375,10,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-03-06T15:17:20.000-06:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000000375,Y,SUCCESS
389,18,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-12-03T10:39:47.000-06:00,Rachel Evans,Germany,Munich,ChicSpaceFurnishings.com,CODE000000000389,Y,SUCCESS
405,13,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-05-14T07:48:55.000-05:00,Mona Hall,Germany,Berlin,HomeHavenFurniture.com,CODE000000000405,Y,SUCCESS
411,9,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-03-27T03:02:42.000-05:00,Ivy Clark,Australia,Melbourne,CozyCornerDecor.com,CODE000000000411,N,Insufficient Funds
449,7,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-12-05T00:09:32.000-06:00,Grace Thompson,Germany,Frankfurt,StyleNestFurniture.com,CODE000000000449,Y,SUCCESS
502,19,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-01-15T08:45:20.000-06:00,Sam Phillips,Canada,Montreal,ChicSpaceFurnishings.com,CODE000000000502,Y,SUCCESS
510,17,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-06-05T09:22:51.000-05:00,Quinn Baker,Australia,Perth,ChicSpaceFurnishings.com,CODE000000000510,Y,SUCCESS
518,3,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-10-13T18:32:41.000-05:00,Catherine Lee,Canada,Toronto,ChicSpaceFurnishings.com,CODE000000000518,N,Insufficient Funds
523,14,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-09-27T03:01:19.000-05:00,Nathan King,Canada,Calgary,StyleNestFurniture.com,CODE000000000523,N,Network Error
525,20,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-11-20T04:23:01.000-06:00,Tina Rodriguez,USA,Chicago,HomeHavenFurniture.com,CODE000000000525,Y,SUCCESS
533,16,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-02-22T07:32:09.000-06:00,Peter Adams,Australia,Perth,StyleNestFurniture.com,CODE000000000533,Y,SUCCESS
549,3,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-03-03T07:11:39.000-06:00,Catherine Lee,Canada,Toronto,CozyCornerDecor.com,CODE000000000549,Y,SUCCESS
600,2,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-01-06T23:11:54.000-06:00,Bob Smith,USA,Los Angeles,StyleNestFurniture.com,CODE000000000600,Y,SUCCESS
608,16,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-10-11T11:54:59.000-05:00,Peter Adams,Australia,Perth,HomeHavenFurniture.com,CODE000000000608,N,Insufficient Funds
5,9,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-03-17T11:21:34.000-05:00,Ivy Clark,Australia,Melbourne,HomeHavenFurniture.com,CODE000000000005,N,Network Error
31,16,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-12-25T10:08:30.000-06:00,Peter Adams,Australia,Perth,StyleNestFurniture.com,CODE000000000031,N,Insufficient Funds
59,6,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-12-30T09:16:07.000-06:00,Frank Wilson,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000000059,Y,SUCCESS
77,12,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-10-20T02:19:48.000-05:00,Liam Walker,Australia,Adelaide,ChicSpaceFurnishings.com,CODE000000000077,N,Insufficient Funds
94,9,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-09-14T23:52:06.000-05:00,Ivy Clark,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000000094,Y,SUCCESS
108,12,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-03-26T08:15:49.000-05:00,Liam Walker,Australia,Adelaide,StyleNestFurniture.com,CODE000000000108,N,Insufficient Funds
120,8,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-04-24T06:51:38.000-05:00,Harry Martinez,Canada,Vancouver,StyleNestFurniture.com,CODE000000000120,N,Insufficient Funds
125,15,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-12-23T07:11:28.000-06:00,Olivia Scott,Canada,Calgary,HomeHavenFurniture.com,CODE000000000125,N,Network Error
140,20,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-12-14T11:50:49.000-06:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000000140,Y,SUCCESS
207,1,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-04-30T23:27:52.000-05:00,Alice Johnson,USA,Phoenix,ChicSpaceFurnishings.com,CODE000000000207,N,Insufficient Funds
213,10,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-11-22T13:23:11.000-06:00,Jack Lewis,Australia,Perth,ChicSpaceFurnishings.com,CODE000000000213,N,Insufficient Funds
242,13,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-03-04T01:22:12.000-06:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000000242,Y,SUCCESS
253,2,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-12-10T07:27:17.000-06:00,Bob Smith,USA,Los Angeles,StyleNestFurniture.com,CODE000000000253,N,Network Error
260,1,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-08-26T03:20:42.000-05:00,Alice Johnson,USA,Phoenix,ChicSpaceFurnishings.com,CODE000000000260,Y,SUCCESS
271,5,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-07-31T06:19:33.000-05:00,Eva Garcia,Germany,Cologne,HomeHavenFurniture.com,CODE000000000271,N,Network Error
283,14,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-07-22T23:30:58.000-05:00,Nathan King,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000000283,Y,SUCCESS
284,20,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-10-05T22:16:51.000-05:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000000284,N,Network Error
305,1,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-01-15T11:04:48.000-06:00,Alice Johnson,USA,Phoenix,ChicSpaceFurnishings.com,CODE000000000305,Y,SUCCESS
327,20,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-11-15T15:04:35.000-06:00,Tina Rodriguez,USA,Chicago,HomeHavenFurniture.com,CODE000000000327,Y,SUCCESS
331,18,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-07-31T17:34:58.000-05:00,Rachel Evans,Germany,Munich,StyleNestFurniture.com,CODE000000000331,N,Insufficient Funds
430,20,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-06-24T12:28:30.000-05:00,Tina Rodriguez,USA,Chicago,ChicSpaceFurnishings.com,CODE000000000430,N,Network Error
458,15,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-08-03T07:47:29.000-05:00,Olivia Scott,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000000458,N,Network Error
461,2,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-08-19T06:10:30.000-05:00,Bob Smith,USA,Los Angeles,TimelessHomeStyles.com,CODE000000000461,N,Insufficient Funds
